year,country,region,happiness_rank,happiness_score,standard_error_of_happiness_score,lower_confidence_interval,upper_confidence_interval,dystopia_residual,explained_by_freedom_to_make_life_choices,explained_by_gdp_per_capita,explained_by_generosity,explained_by_healthy_life_expectancy,explained_by_perceptions_of_corruption,explained_by_social_support,freedom_to_make_life_choices,generosity,healthy_life_expectancy,perceptions_of_corruption,social_support,logged_gdp_per_capita,ladder_score_in_dystopia,id
2020,Cameroon,Sub-Saharan Africa,98,5.084899902,0.067296073,4.952999592,5.216800213,2.719370842,0.439242482,0.503958046,0.198020101,0.270189553,0.054393422,0.89972645,0.763051808,-0.00149645,52.7049408,0.85133659800000006,0.700386405,8.118647575,1.972316742,120
2020,Venezuela,Latin America and Caribbean,99,5.053199768,0.06428051,4.927209854,5.179189682,1.74484086,0.271717221,0.770238638,0.087179154,0.76702553,0.063624777,1.348546863,0.62327832,-0.169090509,66.50534058,0.837038398,0.890408158,8.977793694,1.972316742,862
2020,Algeria,Middle East and North Africa,100,5.005099773,0.044236008,4.918397427,5.09180212,1.840811729,0.083943799,0.943856001,0.118915014,0.745418549,0.129190654,1.143003583,0.466610909,-0.121105164,65.90517426,0.735485137,0.803385139,9.537964821,1.972316742,12
2020,Senegal,Sub-Saharan Africa,101,4.980800152,0.05276908,4.877372742,5.084227562,2.405123949,0.352400899,0.504061818,0.164397135,0.518391907,0.081865937,0.95459342,0.690596163,-0.052335154,59.59915161,0.808785141,0.723616004,8.118982315,1.972316742,686
2020,Guinea,Sub-Saharan Africa,102,4.949299812,0.073042229,4.806137085,5.09246254,2.740729809,0.371878058,0.390007734,0.249490842,0.333655238,0.112204559,0.75136596,0.706846774,0.076328471,54.46780014,0.761794448,0.637573481,7.750990391,1.972316742,324
2020,Niger,Sub-Saharan Africa,103,4.909599781,0.077208281,4.758271694,5.060927868,3.017630577,0.435311615,0.108330332,0.208176896,0.298816353,0.137554765,0.703800142,0.759772122,0.013860817,53.50009537,0.722530186,0.617435038,6.842166901,1.972316742,562
2020,Laos,Southeast Asia,104,4.888599873,0.040268615,4.809673309,4.967526436,1.621152639,0.612027287,0.714693844,0.27266711,0.486378282,0.194273964,0.987391889,0.907213569,0.11137148,58.70992279,0.634679317,0.737502217,8.79858017,1.972316742,418
2020,Albania,Central and East Europe,105,4.882699966,0.056115732,4.772713184,4.992686749,1.640897036,0.461945891,0.906653047,0.171027765,0.846329629,0.025361285,0.830483913,0.781994224,-0.042309489,68.70813751,0.896303713,0.671070457,9.417930603,1.972316742,8
2020,Cambodia,Southeast Asia,106,4.848400116,0.058006871,4.734706879,4.962093353,1.663300037,0.674940348,0.544634938,0.233342081,0.587904334,0.072837502,1.071426034,0.959704638,0.051911179,61.52996826,0.822769046,0.773080647,8.249890327,1.972316742,116
2020,Bangladesh,South Asia,107,4.832799911,0.040124193,4.75415659,4.911443233,1.755261898,0.604130566,0.556156278,0.176745117,0.694940507,0.176735908,0.868800581,0.90062499,-0.033664726,64.50306702,0.661843538,0.687292993,8.287063599,1.972316742,50
2020,Gabon,Sub-Saharan Africa,108,4.829299927,0.060268242,4.711174011,4.947425842,1.735027552,0.369459897,0.988044381,0.052013602,0.522574842,0.055804539,1.10639751,0.704829216,-0.222261623,59.71533966,0.849150956,0.787886858,9.680537224,1.972316742,266
2020,South Africa,Sub-Saharan Africa,109,4.814099789,0.060023591,4.696453571,4.931746006,1.625117302,0.43478182,0.902140439,0.126406848,0.407034069,0.05950214,1.259086251,0.759330094,-0.109777324,56.50601196,0.843423843,0.852532268,9.403370857,1.972316742,710
2020,Iraq,Middle East and North Africa,110,4.784800053,0.077791877,4.632328033,4.937272072,1.752173662,0.283588052,0.982018709,0.153002068,0.529350698,0.073164992,1.011466622,0.633182645,-0.06956476,59.90354919,0.82226181,0.747694969,9.661095619,1.972316742,368
2020,Lebanon,Middle East and North Africa,111,4.771500111,0.043753985,4.685742378,4.857257843,1.53554225,0.18551667,0.889232516,0.158524141,0.788671136,0.021518147,1.19249332,0.551357508,-0.06121527,67.10658264,0.90225625,0.824338138,9.3617239,1.972316742,422
2020,Burkina Faso,Sub-Saharan Africa,112,4.768700123,0.062067267,4.647048473,4.890351772,2.588826418,0.322398156,0.302467644,0.186390609,0.312833875,0.126408055,0.9293859,0.665563583,-0.019080516,53.88945389,0.739795029,0.712943614,7.46854496,1.972316742,854
2020,Gambia,Sub-Saharan Africa,113,4.750599861,0.067163654,4.61895895,4.882240772,2.270216465,0.403419524,0.256990552,0.425989687,0.353247881,0.158093795,0.882678688,0.733163178,0.343198717,55.0120163,0.690717816,0.6931687,7.321814537,1.972316742,270
2020,Mali,Sub-Saharan Africa,114,4.729300022,0.064362764,4.603148937,4.855451107,2.559335232,0.377534449,0.352462649,0.16966705,0.234981522,0.062146276,0.97314173,0.71156615,-0.044366926,51.72698212,0.839328408,0.731468976,7.629852295,1.972316742,466
2020,Nigeria,Sub-Saharan Africa,115,4.724100113,0.05211626,4.621952057,4.826248169,2.219635487,0.435079455,0.645901859,0.221328124,0.167835936,0.047589935,0.986717939,0.759578407,0.033745807,49.86190796,0.861874342,0.73721689,8.57662487,1.972316742,566
2020,Armenia,Central and East Europe,116,4.676799774,0.058595356,4.561953068,4.791646481,1.468161583,0.378075808,0.808262408,0.107225738,0.77585727,0.104618184,1.034576893,0.712017834,-0.13877961,66.75065613,0.773544788,0.757479429,9.100476265,1.972316742,51
2020,Georgia,Central and East Europe,117,4.672599792,0.043417413,4.587501526,4.757698059,1.69239831,0.485494107,0.847198069,0.047609735,0.694657624,0.174088076,0.7311939,0.801641524,-0.22892037,64.49520874,0.665944695,0.629033029,9.226100922,1.972316742,268
2020,Iran,Middle East and North Africa,118,4.672399998,0.055878021,4.562879086,4.78192091,1.286969423,0.301195472,1.029322505,0.27697894,0.749053836,0.142651513,0.886271179,0.647873282,0.117891103,66.00614929,0.714635968,0.694689691,9.813719749,1.972316742,364
2020,Jordan,Middle East and North Africa,119,4.633399963,0.058751218,4.518247604,4.748552322,1.262258053,0.424855083,0.785179198,0.091494769,0.777624726,0.151878625,1.140118599,0.75104779,-0.162565202,66.79975128,0.700344324,0.80216372,9.025999069,1.972316742,400
2020,Mozambique,Sub-Saharan Africa,120,4.623600006,0.079284087,4.468203068,4.778996944,2.221216202,0.56077534,0.178741366,0.220422104,0.324223638,0.163064316,0.955202878,0.864451885,0.032375868,54.20582199,0.683019102,0.723874032,7.069345951,1.972316742,508
2020,Kenya,Sub-Saharan Africa,121,4.583000183,0.067804985,4.450102329,4.715898037,1.684904575,0.519180536,0.476413399,0.393902093,0.536312759,0.067201078,0.905077755,0.829747558,0.294681519,60.09693146,0.831499159,0.702652037,8.02977562,1.972316742,404
2020,Namibia,Sub-Saharan Africa,122,4.571100235,0.060983475,4.451572418,4.690628052,1.503033161,0.444598973,0.84008199,0.076454483,0.40687117,0.054320343,1.245738149,0.767520964,-0.18530646,56.50148773,0.851449788,0.846880972,9.203141212,1.972316742,516
2020,Ukraine,Central and East Europe,123,4.56069994,0.049683895,4.463319302,4.658080578,1.252669334,0.319423705,0.780434608,0.178551316,0.698674381,0.00965116,1.321316481,0.663081884,-0.030933706,64.60678101,0.920636714,0.878879368,9.010690689,1.972316742,804
2020,Liberia,Sub-Saharan Africa,124,4.557899952,0.081956357,4.397265434,4.71853447,2.386757851,0.405943096,0.174103007,0.226967871,0.392284274,0.051139876,0.920733929,0.735268712,0.04227322,56.09631348,0.856375933,0.70928055,7.054380417,1.972316742,430
2020,Palestinian Territories,Middle East and North Africa,125,4.552800179,0.055874817,4.443285465,4.662314892,1.693985701,0.29870075,0.587819219,0.091816261,0.613826573,0.071913652,1.194755554,0.645791829,-0.162079096,62.25,0.824199975,0.825295925,8.389223099,1.972316742,275
2020,Uganda,Sub-Saharan Africa,126,4.43200016,0.068495452,4.297749043,4.566251278,1.958671093,0.401682556,0.312337428,0.264807373,0.378311664,0.063818842,1.052327394,0.731713951,0.099487431,55.70820236,0.836737812,0.764994621,7.500389576,1.972316742,800
2020,Chad,Sub-Saharan Africa,127,4.422699928,0.075231321,4.27524662,4.570153236,2.74742651,0.228601769,0.302287489,0.210805088,0.1087441,0.085755408,0.739118278,0.587305248,0.017834719,48.22053909,0.802760839,0.632388055,7.467963696,1.972316742,148
2020,Tunisia,Middle East and North Africa,128,4.392199993,0.049670532,4.294845581,4.489554405,1.528496742,0.235860556,0.874742687,0.055881143,0.781156719,0.043899573,0.872167706,0.593361557,-0.216413811,66.89785767,0.867590249,0.688718557,9.314972878,1.972316742,788
2020,Mauritania,Sub-Saharan Africa,129,4.374599934,0.055093341,4.266616821,4.482583046,1.85955739,0.185714483,0.539684892,0.128899664,0.425184816,0.122257635,1.113323569,0.551522553,-0.106008142,57.01017761,0.746223509,0.790819228,8.233919144,1.972316742,478
2020,Sri Lanka,South Asia,130,4.327000141,0.053085525,4.222952366,4.431047916,0.611288548,0.528632462,0.897986948,0.252666146,0.792036712,0.049444564,1.19494009,0.837633669,0.081129618,67.20006561,0.859001756,0.825374067,9.389969826,1.972316742,144
2020,Congo,Sub-Saharan Africa,131,4.31099987,0.108998232,4.097363472,4.524636269,2.437864304,0.36462298,0.062487468,0.254324883,0.277212054,0.081466645,0.833055019,0.700793564,0.083637655,52.90000153,0.809403598,0.672159016,6.694256306,1.972316742,178
2020,Congo,Sub-Saharan Africa,131,4.31099987,0.108998232,4.097363472,4.524636269,2.437864304,0.36462298,0.062487468,0.254324883,0.277212054,0.081466645,0.833055019,0.700793564,0.083637655,52.90000153,0.809403598,0.672159016,6.694256306,1.972316742,180
2020,"Eswatini, Kingdom of",Sub-Saharan Africa,132,4.308100224,0.07145194,4.168054581,4.448145866,1.686207294,0.299935788,0.827539742,0.067264833,0.215585828,0.146765873,1.064835191,0.646822274,-0.19920142,51.18823624,0.708263338,0.770290196,9.16267395,1.972316742,748
2020,Myanmar,Southeast Asia,133,4.308000088,0.042949215,4.223819733,4.392180443,0.681462526,0.597478867,0.67809093,0.569813728,0.495443076,0.187530354,1.098178267,0.895075202,0.560663998,58.96171188,0.645124316,0.78440702,8.680481911,1.972316742,104
2020,Comoros,Sub-Saharan Africa,134,4.288599968,0.084340192,4.1232934,4.453906536,2.17276907,0.181028232,0.415620774,0.258538276,0.437383324,0.100048535,0.723232806,0.547612607,0.090008408,57.34901047,0.780622602,0.625662446,7.833630085,1.972316742,174
2020,Togo,Sub-Saharan Africa,135,4.187200069,0.062506773,4.064686775,4.309713364,2.409595251,0.303539038,0.268116266,0.200774252,0.342731178,0.114826456,0.547622859,0.649828613,0.002667875,54.71989822,0.757733464,0.551312625,7.357711315,1.972316742,768
2020,Ethiopia,Sub-Saharan Africa,136,4.186200142,0.038915094,4.109926701,4.262473583,1.628459215,0.41256687,0.315125644,0.227698103,0.483846247,0.117437035,1.001103282,0.740795195,0.043377332,58.63959122,0.753690004,0.743307352,7.509385586,1.972316742,231
2020,Madagascar,Sub-Saharan Africa,137,4.165599823,0.057542104,4.052817345,4.278382301,2.136298418,0.192967549,0.244553208,0.191190064,0.500617027,0.076248638,0.823694348,0.557574093,-0.011823639,59.10542679,0.817485631,0.668195903,7.281685829,1.972316742,450
2020,Egypt,Middle East and North Africa,138,4.151400089,0.035979424,4.080880642,4.221919537,1.158818245,0.373684734,0.875228941,0.068801254,0.59691131100000006,0.095461793,0.982539535,0.708354175,-0.196878314,61.78015137,0.787726879,0.735447824,9.316541672,1.972316742,818
2020,Sierra Leone,Sub-Saharan Africa,139,3.926399946,0.061150789,3.806544304,4.046255589,2.046271801,0.382027686,0.240560383,0.257647008,0.203953966,0.047940936,0.747984946,0.715315044,0.088660747,50.86514282,0.861330688,0.636142015,7.26880312,1.972316742,694
2020,Burundi,Sub-Saharan Africa,140,3.775300026,0.107122384,3.565340042,3.98526001,2.401507378,0.275399059,0,0.187401786,0.295212835,0.212186828,0.403575271,0.626350224,-0.017551597,53.40000153,0.606934547,0.490325719,6.492642403,1.972316742,108
2020,Zambia,Sub-Saharan Africa,141,3.759399891,0.06067669,3.640473604,3.878326178,1.134339333,0.49131754,0.536833763,0.250620902,0.36359334,0.086705238,0.896037281,0.806500256,0.078037128,55.29937744,0.801289678,0.698824465,8.224720001,1.972316742,894
2020,Haiti,Latin America and Caribbean,142,3.720799923,0.101463005,3.521932364,3.919667482,1.619916916,0.169297516,0.284734428,0.463909656,0.37436673,0.161935672,0.646671355,0.537825167,0.40053457,55.59862518,0.684767246,0.593247831,7.411329269,1.972316742,332
2020,Lesotho,Sub-Saharan Africa,143,3.652800083,0.082120985,3.491842985,3.813757181,1.445513964,0.409367532,0.45493874,0.102627642,0.100934811,0.050483823,1.088940024,0.738125861,-0.145732045,48.00362396,0.857392073,0.780495703,7.960488319,1.972316742,426
2020,India,South Asia,144,3.573299885,0.027702235,3.519003391,3.627596378,0.734130859,0.581142247,0.730576158,0.237072483,0.54057014,0.105587982,0.644198656,0.881444871,0.057551607,60.21518707,0.772042692,0.592200935,8.849823952,1.972316742,356
2020,Malawi,Sub-Saharan Africa,145,3.538000107,0.070260517,3.400289536,3.675710678,1.552718282,0.487389833,0.176534727,0.213185057,0.446163297,0.131633952,0.53036809,0.803223193,0.021433279,57.59288788,0.731700778,0.544007301,7.062226295,1.972316742,454
2020,Yemen,Middle East and North Africa,146,3.527400017,0.054158084,3.421250105,3.633549929,1.116472721,0.243721485,0.392701775,0.094689012,0.41500017,0.087352127,1.177477121,0.599920273,-0.157735437,56.72728348,0.800287724,0.817980587,7.759682655,1.972316742,887
2020,Botswana,Sub-Saharan Africa,147,3.478899956,0.060542691,3.360236168,3.597563744,0.257240534,0.50908941,0.997548997,0.033407487,0.494101733,0.101786368,1.08569479,0.821328104,-0.250394493,58.92445374,0.777930915,0.779121757,9.711203575,1.972316742,72
2020,Tanzania,Sub-Saharan Africa,148,3.476200104,0.06320975,3.352308989,3.600091219,0.718963385,0.509343088,0.457163125,0.27154091,0.442677855,0.203880861,0.872674644,0.82153976,0.109668687,57.49607468,0.619799435,0.688933194,7.967665195,1.972316742,834
2020,Central African Republic,Sub-Saharan Africa,149,3.475899935,0.115182951,3.250141382,3.701658487,2.860197544,0.292814463,0.041072082,0.253513217,0,0.028264718,0,0.640880644,0.082410358,45.20000076,0.891806662,0.319459856,6.625160217,1.972316742,140
2020,Rwanda,Sub-Saharan Africa,150,3.312299967,0.052425209,3.209546566,3.415053368,0.548444986,0.604087889,0.343242675,0.235704988,0.572383285,0.485542476,0.522876322,0.900589406,0.055483952,61.09884644,0.183541179,0.54083544,7.600104332,1.972316742,646
2020,Zimbabwe,Sub-Saharan Africa,151,3.299200058,0.058674462,3.184198141,3.414201975,0.841031075,0.37740472,0.425564021,0.151349187,0.375037611,0.080928579,1.047835231,0.711457908,-0.072063953,55.61725998,0.81023699,0.763092756,7.865711689,1.972316742,716
2020,South Sudan,Sub-Saharan Africa,152,2.816600084,0.107610404,2.605683804,3.027516365,1.378751278,0.065609254,0.289082974,0.209934607,0.208809033,0.111156799,0.553278506,0.451313615,0.016518548,51,0.763417304,0.553707123,7.425359726,1.972316742,728
2020,Afghanistan,South Asia,153,2.566900015,0.031311426,2.505529642,2.628270388,1.507235646,0,0.30070585,0.135234714,0.266051531,0.001225785,0.356433839,0.396573007,-0.0964294,52.59000015,0.933686554,0.470366955,7.462860584,1.972316742,4
2021,Finland,West Europe,1,7.842,0.032,7.78,7.904,3.253,0.691,1.446,0.124,0.741,0.481,1.106,0.949,-0.098,72,0.186,0.954,10.775,2.43,246
2021,Denmark,West Europe,2,7.62,0.035,7.552,7.687,2.868,0.686,1.502,0.208,0.763,0.485,1.108,0.946,0.03,72.7,0.179,0.954,10.933,2.43,208
2021,Switzerland,West Europe,3,7.571,0.036,7.5,7.643,2.839,0.653,1.566,0.204,0.816,0.413,1.079,0.919,0.025,74.4,0.292,0.942,11.117,2.43,756
2021,Iceland,West Europe,4,7.554,0.059,7.438,7.67,2.967,0.698,1.482,0.293,0.772,0.17,1.172,0.955,0.16,73,0.673,0.983,10.878,2.43,352
2021,Netherlands,West Europe,5,7.464,0.027,7.41,7.518,2.798,0.647,1.501,0.302,0.753,0.384,1.079,0.913,0.175,72.4,0.338,0.942,10.932,2.43,528
2021,Norway,West Europe,6,7.392,0.035,7.323,7.462,2.58,0.703,1.543,0.249,0.782,0.427,1.108,0.96,0.093,73.3,0.27,0.954,11.053,2.43,578
2021,Sweden,West Europe,7,7.363,0.036,7.293,7.433,2.683,0.685,1.478,0.244,0.763,0.448,1.062,0.945,0.086,72.7,0.237,0.934,10.867,2.43,752
2021,Luxembourg,West Europe,8,7.324,0.037,7.252,7.396,2.653,0.639,1.751,0.166,0.76,0.353,1.003,0.907,-0.034,72.6,0.386,0.908,11.647,2.43,442
2021,New Zealand,Australia and New Zealand,9,7.277,0.04,7.198,7.355,2.612,0.665,1.4,0.276,0.785,0.445,1.094,0.929,0.134,73.4,0.242,0.948,10.643,2.43,554
2021,Austria,West Europe,10,7.268,0.036,7.198,7.337,2.784,0.64,1.492,0.215,0.782,0.292,1.062,0.908,0.042,73.3,0.481,0.934,10.906,2.43,40
2021,Australia,Australia and New Zealand,11,7.183,0.041,7.102,7.265,2.598,0.647,1.453,0.291,0.801,0.317,1.076,0.914,0.159,73.9,0.442,0.94,10.796,2.43,36
2021,Israel,Middle East and North Africa,12,7.157,0.034,7.09,7.224,3.083,0.509,1.376,0.208,0.788,0.119,1.074,0.8,0.031,73.503,0.753,0.939,10.575,2.43,376
2021,Germany,West Europe,13,7.155,0.04,7.077,7.232,2.824,0.6,1.48,0.195,0.757,0.306,0.993,0.875,0.011,72.5,0.46,0.903,10.873,2.43,276
2021,Canada,North America,14,7.103,0.042,7.021,7.185,2.585,0.648,1.447,0.246,0.798,0.335,1.044,0.915,0.089,73.8,0.415,0.926,10.776,2.43,124
2021,Ireland,West Europe,15,7.085,0.04,7.006,7.164,2.384,0.606,1.644,0.238,0.753,0.367,1.092,0.879,0.077,72.4,0.363,0.947,11.342,2.43,372
2021,Costa Rica,Latin America and Caribbean,16,7.069,0.056,6.96,7.179,3.387,0.673,1.134,0.105,0.722,0.083,0.966,0.934,-0.126,71.4,0.809,0.891,9.88,2.43,188
2021,United Kingdom,West Europe,17,7.064,0.038,6.99,7.138,2.596,0.58,1.423,0.34,0.757,0.306,1.062,0.859,0.233,72.5,0.459,0.934,10.707,2.43,826
2021,Czech Republic,Central and East Europe,18,6.965,0.049,6.868,7.062,3.124,0.58,1.37,0.052,0.703,0.046,1.09,0.858,-0.208,70.807,0.868,0.947,10.556,2.43,203
2021,United States,North America,19,6.951,0.049,6.856,7.047,2.807,0.554,1.533,0.252,0.621,0.154,1.03,0.837,0.098,68.2,0.698,0.92,11.023,2.43,840
2021,Belgium,West Europe,20,6.834,0.034,6.767,6.901,2.862,0.489,1.463,0.088,0.747,0.187,0.998,0.783,-0.153,72.199,0.646,0.906,10.823,2.43,56
2021,France,West Europe,21,6.69,0.037,6.618,6.762,2.521,0.536,1.421,0.092,0.804,0.235,1.081,0.822,-0.147,74,0.571,0.942,10.704,2.43,250
2021,Bahrain,Middle East and North Africa,22,6.647,0.068,6.514,6.779,2.631,0.661,1.409,0.246,0.662,0.139,0.899,0.925,0.089,69.495,0.722,0.862,10.669,2.43,48
2021,Malta,West Europe,23,6.602,0.044,6.516,6.688,2.268,0.664,1.411,0.275,0.747,0.183,1.055,0.927,0.133,72.2,0.653,0.931,10.674,2.43,470
2021,Taiwan,East Asia,24,6.584,0.038,6.51,6.659,2.687,0.49,1.48,0.142,0.665,0.139,0.982,0.784,-0.07,69.6,0.721,0.898,10.871,2.43,158
2021,United Arab Emirates,Middle East and North Africa,25,6.561,0.039,6.484,6.637,2.422,0.67,1.555,0.236,0.594,0.223,0.86,0.932,0.074,67.333,0.589,0.844,11.085,2.43,784
2021,Saudi Arabia,Middle East and North Africa,26,6.494,0.056,6.384,6.604,2.668,0.603,1.435,0.09,0.571,0.163,0.964,0.877,-0.149,66.603,0.684,0.891,10.743,2.43,682
2021,Spain,West Europe,27,6.491,0.042,6.408,6.574,2.513,0.462,1.375,0.135,0.826,0.124,1.057,0.761,-0.081,74.7,0.745,0.932,10.571,2.43,724
2021,Italy,West Europe,28,6.483,0.045,6.395,6.572,2.794,0.379,1.393,0.133,0.798,0.047,0.94,0.693,-0.084,73.8,0.866,0.88,10.623,2.43,380
2021,Slovenia,Central and East Europe,29,6.461,0.043,6.376,6.546,2.388,0.69,1.36,0.122,0.722,0.085,1.093,0.949,-0.101,71.4,0.806,0.948,10.529,2.43,705
2021,Guatemala,Latin America and Caribbean,30,6.435,0.073,6.292,6.577,3.375,0.638,0.845,0.163,0.519,0.105,0.79,0.906,-0.038,64.958,0.775,0.813,9.053,2.43,320
2021,Uruguay,Latin America and Caribbean,31,6.431,0.046,6.341,6.521,2.6,0.625,1.164,0.128,0.649,0.223,1.042,0.896,-0.092,69.1,0.59,0.925,9.966,2.43,858
2021,Singapore,Southeast Asia,32,6.377,0.043,6.293,6.46,1.379,0.664,1.695,0.176,0.897,0.547,1.019,0.927,-0.018,76.953,0.082,0.915,11.488,2.43,702
2021,Kosovo,Central and East Europe,33,6.372,0.059,6.257,6.487,3.182,0.593,0.937,0.356,0.483,0.014,0.807,0.869,0.257,63.813,0.917,0.821,9.318,2.43,NA
2021,Slovakia,Central and East Europe,34,6.331,0.041,6.251,6.411,2.714,0.468,1.304,0.107,0.653,0.018,1.066,0.766,-0.124,69.201,0.911,0.936,10.369,2.43,703
2021,Brazil,Latin America and Caribbean,35,6.33,0.043,6.245,6.415,3.015,0.514,1.028,0.142,0.571,0.117,0.944,0.804,-0.071,66.601,0.756,0.882,9.577,2.43,76
2021,Mexico,Latin America and Caribbean,36,6.317,0.053,6.213,6.42,2.961,0.585,1.126,0.092,0.634,0.089,0.83,0.862,-0.147,68.597,0.799,0.831,9.859,2.43,484
2021,Jamaica,Latin America and Caribbean,37,6.309,0.156,6.004,6.615,3.135,0.618,0.891,0.099,0.599,0.035,0.932,0.89,-0.137,67.5,0.884,0.877,9.186,2.43,388
2021,Lithuania,Central and East Europe,38,6.255,0.045,6.167,6.344,2.624,0.476,1.35,0.056,0.612,0.073,1.065,0.773,-0.203,67.906,0.826,0.935,10.499,2.43,440
2021,Cyprus,West Europe,39,6.223,0.049,6.128,6.319,2.578,0.464,1.377,0.178,0.801,0.061,0.765,0.763,-0.015,73.898,0.844,0.802,10.576,2.43,196
2021,Estonia,Central and East Europe,40,6.189,0.038,6.115,6.263,2.103,0.641,1.344,0.119,0.64,0.263,1.079,0.909,-0.106,68.8,0.527,0.941,10.481,2.43,233
2021,Panama,Latin America and Caribbean,41,6.18,0.073,6.036,6.323,2.509,0.596,1.298,0.079,0.667,0.053,0.976,0.872,-0.166,69.652,0.856,0.896,10.35,2.43,591
2021,Uzbekistan,Central and East Europe,42,6.179,0.068,6.045,6.312,2.477,0.716,0.769,0.391,0.528,0.271,1.027,0.97,0.311,65.255,0.515,0.918,8.836,2.43,860
2021,Chile,Latin America and Caribbean,43,6.172,0.046,6.081,6.262,2.682,0.438,1.2,0.159,0.678,0.07,0.946,0.742,-0.044,70,0.83,0.882,10.071,2.43,152
2021,Poland,Central and East Europe,44,6.166,0.04,6.087,6.245,2.438,0.558,1.309,0.08,0.668,0.13,0.982,0.841,-0.165,69.702,0.735,0.898,10.382,2.43,616
2021,Kazakhstan,Central and East Europe,45,6.152,0.047,6.06,6.243,2.446,0.573,1.23,0.143,0.527,0.132,1.103,0.853,-0.069,65.2,0.733,0.952,10.155,2.43,398
2021,Romania,Central and East Europe,46,6.14,0.057,6.027,6.253,2.83,0.564,1.275,0.045,0.595,0.001,0.832,0.845,-0.219,67.355,0.938,0.832,10.284,2.43,642
2021,Kuwait,Middle East and North Africa,47,6.106,0.066,5.977,6.235,2.368,0.591,1.461,0.12,0.58,0.13,0.857,0.867,-0.104,66.9,0.736,0.843,10.817,2.43,414
2021,Serbia,Central and East Europe,48,6.078,0.053,5.974,6.181,2.682,0.482,1.101,0.189,0.634,0.066,0.924,0.778,0.002,68.6,0.835,0.873,9.787,2.43,688
2021,El Salvador,Latin America and Caribbean,49,6.061,0.065,5.933,6.188,3.085,0.615,0.845,0.116,0.565,0.16,0.675,0.888,-0.11,66.402,0.688,0.762,9.054,2.43,222
2021,Mauritius,Sub-Saharan Africa,50,6.049,0.059,5.933,6.165,2.462,0.59,1.178,0.153,0.574,0.096,0.996,0.867,-0.054,66.701,0.789,0.905,10.008,2.43,480
2021,Latvia,Central and East Europe,51,6.032,0.036,5.961,6.103,2.536,0.405,1.285,0.082,0.587,0.089,1.047,0.715,-0.162,67.1,0.8,0.927,10.315,2.43,428
2021,Colombia,Latin America and Caribbean,52,6.012,0.061,5.892,6.132,2.794,0.554,1.021,0.1,0.615,0.063,0.866,0.837,-0.135,68.001,0.841,0.847,9.557,2.43,170
2021,Hungary,Central and East Europe,53,5.992,0.047,5.899,6.085,2.432,0.454,1.301,0.067,0.615,0.04,1.083,0.755,-0.186,68,0.876,0.943,10.358,2.43,348
2021,Thailand,Southeast Asia,54,5.985,0.047,5.893,6.077,2.309,0.611,1.107,0.375,0.596,0.028,0.957,0.884,0.287,67.401,0.895,0.888,9.805,2.43,764
2021,Nicaragua,Latin America and Caribbean,55,5.972,0.083,5.81,6.134,2.841,0.553,0.693,0.201,0.604,0.176,0.904,0.836,0.02,67.657,0.664,0.864,8.62,2.43,558
2021,Japan,East Asia,56,5.94,0.04,5.861,6.02,2.048,0.504,1.389,0.02,0.838,0.192,0.949,0.796,-0.258,75.1,0.638,0.884,10.611,2.43,392
2021,Argentina,Latin America and Caribbean,57,5.929,0.056,5.819,6.04,2.461,0.544,1.162,0.069,0.646,0.067,0.98,0.828,-0.182,69,0.834,0.898,9.962,2.43,32
2021,Portugal,West Europe,58,5.929,0.055,5.821,6.037,2.225,0.621,1.323,0.029,0.76,0.033,0.939,0.892,-0.244,72.6,0.887,0.879,10.421,2.43,620
2021,Honduras,Latin America and Caribbean,59,5.919,0.082,5.758,6.081,2.934,0.578,0.703,0.241,0.593,0.083,0.787,0.857,0.081,67.3,0.809,0.812,8.648,2.43,340
2021,Croatia,Central and East Europe,60,5.882,0.048,5.788,5.975,2.325,0.453,1.251,0.111,0.703,0,1.039,0.754,-0.118,70.799,0.939,0.924,10.217,2.43,191
2021,Philippines,Southeast Asia,61,5.88,0.052,5.778,5.982,2.872,0.651,0.853,0.125,0.426,0.126,0.828,0.917,-0.097,62,0.742,0.83,9.076,2.43,608
2021,South Korea,East Asia,62,5.845,0.042,5.763,5.928,2.262,0.353,1.403,0.134,0.801,0.135,0.758,0.672,-0.083,73.9,0.727,0.799,10.651,2.43,410
2021,Peru,Latin America and Caribbean,63,5.84,0.075,5.692,5.988,2.744,0.536,0.986,0.087,0.623,0.031,0.833,0.822,-0.154,68.25,0.891,0.832,9.458,2.43,604
2021,Bosnia and Herzegovina,Central and East Europe,64,5.813,0.05,5.715,5.911,2.583,0.395,1.032,0.261,0.618,0.005,0.919,0.706,0.113,68.098,0.931,0.87,9.59,2.43,70
2021,Moldova,Central and East Europe,65,5.766,0.046,5.677,5.856,2.665,0.536,0.985,0.137,0.542,0.013,0.888,0.822,-0.079,65.699,0.918,0.857,9.454,2.43,498
2021,Ecuador,Latin America and Caribbean,66,5.764,0.057,5.653,5.875,2.653,0.56,0.935,0.107,0.64,0.062,0.806,0.842,-0.124,68.8,0.843,0.821,9.313,2.43,218
2021,Kyrgyzstan,Central and East Europe,67,5.744,0.046,5.653,5.834,2.648,0.673,0.665,0.266,0.501,0.02,0.971,0.935,0.119,64.401,0.908,0.893,8.538,2.43,NA
